Seq# Frame#
  12,   135 
  12,   140 
  12,   145 
  13,   000 
  13,   005 
  13,   010 
  13,   015 
  13,   020 
  13,   025 
  13,   030 
  13,   035 
  13,   040 
  13,   045 
  13,   050 
  13,   055 
  13,   060 
  13,   065 
  13,   070 
  13,   075 
  13,   080 
  13,   085 
  13,   090 
  13,   095 
  13,   100 
  13,   105 
  13,   110 
  13,   115 
  13,   120 
  13,   125 
  13,   130 
  13,   135 
  13,   140 
  13,   145 
  14,   000 
  14,   005 
  14,   010 
  14,   015 
  14,   020 
  14,   025 
  14,   030 
  14,   035 
  14,   040 
  14,   045 
  14,   050 
  14,   055 
  14,   060 
  14,   065 
  14,   070 
  14,   075 
  14,   080 
  14,   085 
  14,   090 
  14,   095 
  14,   100 
  14,   105 
  14,   110 
  14,   115 
  14,   120 
  14,   125 
  14,   130 
  14,   135 
  14,   140 
  14,   145 
  15,   000 
  15,   005 
  15,   010 
  15,   015 
  15,   020 
  15,   025 
  15,   030 
  15,   035 
  15,   040 
  15,   045 
  15,   050 
  15,   055 
  15,   060 
  15,   065 
  15,   070 
  15,   075 
  15,   080 
  15,   085 
  15,   090 
  15,   095 
  15,   100 
  15,   105 
  15,   110 
  15,   115 
  15,   120 
  15,   125 
  15,   130 
  15,   135 
  15,   140 
  15,   145 
  16,   000 
  16,   005 
  16,   010 
  16,   015 
  16,   020 
  16,   025 
  16,   030 
  16,   035 
  16,   040 
  16,   045 
  16,   050 
  16,   055 
  16,   060 
  16,   065 
  16,   070 
  16,   075 
  16,   080 
  16,   085 
  16,   090 
  16,   095 
  16,   100 
  16,   105 
  16,   110 
  16,   115 
  16,   120 
  16,   125 
  16,   130 
  16,   135 
  16,   140 
  16,   145 
